1	Bptf	Cbfa2t3h	Cdkn2a	Dnmt3a	Eif2b1	Erg	Ets1	Ets2	Etv6	Ezh2	Fli1	Foxo3a	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hhex	HoxA5	HoxA9	HoxB4	Ikzf1	Kit	Ldb1	Lmo2	Lyl1	Mecom	Meis1	Mitf	Mpl	Mrpl19	Myb	Nfe2	Notch1	Pbx1	Polr2a	Prdm16	Procr	Runx1	Sfpi1	Sh2b3	Smarcc1	Smarcc2	Tal1	Tcf7	Tet2	Ubc	Vwf
shLuc_021	4.7313577	3.64215149	15	3.95724091	1.48644625	3.62935578	15	3.03730438	3.66841581	15	-0.468988849999999	0.37502641	15	1.49544444	15	5.98413694	4.74329244	2.59221704	15	15	15	3.34728064	-2.82103415	2.04844077	4.19437881	-0.80863752	15	1.03969994	15	0.338601930000001	3.32333867	-1.16792676	0.99117772	15	3.92734275	2.45410734	15	15	3.35762582	4.74956556	15	0.164116850000001	3.45259483	0.42443931	15	3.81832293	-2.45410734	15
shLuc_022	3.666908705	3.821418175	15	1.248586235	-0.0776704049999992	3.477325965	15	2.139469305	1.674984565	4.692893605	-0.948832384999999	0.133695695	4.705319255	2.976115105	15	15	15	2.246952975	15	15	15	1.734210185	-1.358779865	6.421787935	1.864630905	-1.043463665	15	-0.948790684999999	4.668113485	0.138765145000001	1.792714445	-0.565088565	0.551152345	15	1.249405005	1.889714155	15	15	2.952643745	3.999224415	15	0.393876575	4.438520185	1.467910205	15	4.121003095	-1.889714155	15
shLuc_023	3.674825945	0.508777705	1.796155185	2.737868235	2.309292465	2.450980695	15	3.449942475	1.142201565	15	0.401602365	-0.166627895	15	0.778775515000001	2.470895385	15	5.434035325	15	15	15	15	1.858783495	-3.053659195	1.805182925	0.647410885000001	-0.682187704999999	15	-0.649401805	15	0.691566655000001	1.730983675	0.409057535000001	0.209798265	15	15	2.117713855	15	15	2.959805505	3.832269715	7.503310735	3.144494325	4.550385295	2.110930185	15	2.688934375	-2.117713855	15
shLuc_024	3.793558555	4.752427535	15	3.643839995	2.233944605	3.360707515	15	2.631669725	2.100097545	5.954113445	-0.403784794999998	1.171532125	15	2.318900725	4.091537455	15	1.339257375	1.175184465	15	15	4.493940675	1.572820805	-2.474644575	1.023456175	3.284686305	-0.963875784999999	15	0.484383895000001	15	0.551395605000002	2.176775235	0.0375000750000005	2.313733115	15	5.219070725	2.450741335	15	2.634462825	3.405481585	4.092493325	15	1.238248485	3.695462935	3.943628675	15	3.193446745	-2.450741335	15
shLuc_025	3.353805525	1.934235235	15	2.324397325	3.986653015	3.085615315	15	2.729224325	1.444655585	6.509768965	-0.887539525000001	-0.242858295000001	4.789822035	15	15	15	3.124137845	15	15	15	6.459259005	1.896183995	-1.348335405	15	0.779007034999999	1.514376795	15	-0.440766395000001	15	1.505720745	1.091414575	-1.044373245	0.221754494999999	15	3.012085415	2.795875395	15	15	2.703284845	5.853249075	15	1.131103415	4.031262655	2.893876135	15	3.087646325	-2.795875395	15
shLuc_026	3.729031235	3.723320845	5.847713455	3.789239585	0.884570445	3.919175525	15	4.555223485	1.554809485	15	0.533109195	0.779184115	15	3.287012995	4.843885675	15	3.182182185	15	15	15	15	2.434792405	-1.235507515	2.533495185	4.110084735	-0.519278535	15	0.631936475	15	0.421830135	0.863771965	0.373192664999999	3.014534685	6.299558735	3.799104665	1.952673225	15	6.163801325	3.653503485	4.324172725	15	-0.0376190249999997	3.253099665	3.436689425	15	2.734725055	-1.952673225	15
shLuc_027	3.37052473	2.94760803	15	4.38858767	1.74040389	1.91168327	15	15	0.836566700000001	6.67240697	-0.65903365	0.193565920000001	15	1.3655625	4.66717164	15	2.26080722	15	15	15	15	2.3156756	-1.30487689	2.76364875	3.21252193	-0.420624909999999	15	1.69960125	4.36549314	1.80466255	3.11686758	-0.44283662	0.366225980000001	15	3.81279809	2.09568971	15	15	2.62655567	5.1996625	15	0.602934169999999	3.35846345	1.82268195	15	2.1655536	-2.09568971	15
shLuc_028	2.34258165	1.50262337	15	3.06695719	1.9554106	0.92460998	15	1.3650753	0.958137779999998	15	-0.961081110000002	0.983104819999998	15	1.11068292	3.51776784	15	2.15602414	15	11.1958664	15	15	0.939488899999997	-1.12392458	2.15397664	1.32947009	-1.29808249	15	-1.11313362	4.50521591	15	1.97981539	0.563736569999998	2.94533896	7.92592865	4.57655101	2.4229846	15	2.42152366	3.74939936	3.35095663	15	-0.112402700000002	1.57886044	2.35722489	15	3.15520804	-2.4229846	15
shLuc_029	3.311469945	2.992949665	10.450551315	4.038282205	1.084730295	2.876715475	15	4.433384165	5.122111825	15	0.817951275	1.489544885	15	3.826558105	5.017492365	5.450606695	15	4.176456005	15	15	15	3.186529285	-0.554991115	3.815383415	1.317609955	-0.385192594999999	15	1.313632845	15	1.884774265	2.781430315	-0.461734264999999	0.156497125000001	15	6.131155075	2.275986105	15	5.476281425	2.872597605	4.459340075	15	0.682349845000001	4.806180815	15	15	1.475290145	-2.275986105	15
shLuc_030	3.39004727	2.08014543	15	1.73376417	1.35343207	1.74616189	15	2.323122	2.80285617	5.17479546	-1.46902326	-0.40932289	15	1.28457041	2.23268597	15	5.27492095	1.64686689	15	15	15	1.75280092	-2.21759168	3.56132984	15	-2.37636021	15	-0.723566399999999	15	-0.11132711	3.60342371	-0.81230779	1.52506013	15	2.89067445	2.63107303	15	15	2.28271613	3.33846694	7.28519101	1.02648858	2.69640146	0.425143609999999	15	2.43600437	-2.63107303	15
shLuc_031	3.063514655	4.703843815	15	2.792161545	0.541597125000003	1.775526495	15	3.510687815	2.417336375	4.204881085	-0.897274924999998	-0.418479994999998	15	1.360012395	15	4.072767625	2.424206885	0.605813065000003	15	15	15	1.038119135	-2.331629565	1.308807865	0.286620645000003	-1.874151005	15	-1.588978915	3.580636205	0.397596345000004	0.716551935000002	-1.223580405	0.730445665000001	15	4.254247645	2.455742315	15	3.918533515	3.058554585	3.200106395	15	-0.217356504999998	5.033044315	0.815867485000002	15	4.534674425	-2.455742315	15
shLuc_032	4.47265831	2.33206287	15	2.33268776	0.0969543700000006	15	15	2.31049359	2.6604337	15	-0.442752389999999	1.51177902	15	2.18277084	15	15	2.65085098	15	15	15	15	1.25001743	-2.84198882	2.95546008	15	-0.344815219999999	15	-0.760443219999999	4.79134811	2.66486033	2.14952946	0.294184920000001	1.72305789	15	4.32608654	2.21544485	15	15	4.24736826	3.71301292	15	0.16111838	3.6366834	2.05630699	15	3.7973657	-2.21544485	15
shLuc_033	4.344677025	4.952569435	15	4.913599795	5.258060645	3.740085795	15	1.976560875	4.051772055	7.016563125	0.906147425	-0.224590024999999	15	4.272378285	15	15	1.911935905	15	15	15	15	2.062027975	-1.143095035	5.896847725	3.767198125	0.635719555	15	1.039709495	4.806873065	2.256164675	3.545509115	2.633041695	2.440510075	15	15	2.556811955	15	5.660815795	4.220903825	3.634215185	15	3.175482245	5.063653735	3.150064055	15	2.254780345	-2.556811955	15
shLuc_034	3.54569392	1.78391185	4.84537777	2.87309255	2.22772836	3.04243395	15	3.31531671	1.5118893	15	0.683677579999999	0.0721843799999995	15	1.99422854	4.11109026	15	1.840366	2.16456089	15	15	15	1.57222826	-1.1018566	5.0659106	2.8986437	-0.47186024	15	0.574490169999999	15	0.252160999999999	2.74405403	0.276426239999999	1.54876344	15	3.98756605	2.68081361	15	15	3.83686453	4.3109607	15	1.13435592	4.26864223	1.81404287	15	2.54822427	-2.68081361	15
shLuc_035	3.916679595	2.402440545	15	15	0.155338644999999	4.737634105	15	3.675868815	2.663663555	5.508458765	-0.800361485000002	0.825468514999999	3.403819605	3.881630825	15	15	4.077650025	3.613798445	15	15	15	2.765054715	-0.539978075000001	3.190501745	0.199836195	-0.149330545000002	15	-0.859667155	15	0.413719364999999	1.172062285	0.998204594999997	0.971593284999997	15	1.899787585	2.474871975	15	15	3.384983095	5.178082315	15	0.899240754999997	4.229475675	1.739387215	15	6.003015685	-2.474871975	15
shLuc_037	3.282651525	15	15	4.110540055	0.861609885	2.196707215	15	5.538394585	2.511854425	7.642456655	0.573745205000002	0.365573435000002	15	2.787359355	15	15	2.462403725	2.859985745	15	15	15	3.488248525	-0.319789165	2.319384555	1.902138275	-0.458263984999999	15	-0.444500614999999	3.644638725	1.602292305	1.675040285	0.697143695000001	2.394163185	15	5.614835685	2.342640195	15	15	4.246028315	5.545385565	15	0.566846275000001	4.505666135	1.892708075	15	4.363411255	-2.342640195	15
shLuc_039	3.90656331	2.13893285	5.56997379	2.25639285	0.35939771	15	15	4.85586534	3.26014786	6.69043085	-0.976168210000001	0.34616844	4.41846922	1.35684624	7.00539319	15	2.62926814	15	15	15	4.14576114	2.57137203	0.290041199999999	4.1137447	0.494816989999999	-0.137623470000001	15	-0.99731985	15	0.3435022	1.83498493	0.20286385	0.0734039199999987	15	0.56006163	2.27913792	15	15	2.21167854	5.30681395	15	0.50791323	4.30090315	0.89362285	15	3.85972563	-2.27913792	3.19066437
shLuc_040	4.58915396	3.04141751	5.14129552	3.11919512	1.7938023	3.56746808	15	1.92167946	1.93510522	7.04758492	0.96201786	1.10930054	15	1.68247525	15	15	2.83219937	15	15	15	15	1.58638337	-1.25061724	4.20551886	1.45103362	0.10777532	15	1.08092345	6.08304161	0.3541829	2.81372378	1.88862963	1.54409984	15	4.8564644	2.72812553	15	15	4.68686864	3.69414888	15	1.6023492	4.71512796	2.14060656	15	2.801265	-2.72812553	15
shLuc_041	4.28413362	4.3302085	15	4.75727658	1.41261632	2.94136148	15	3.99290579	2.5235554	7.45320387	0.118259780000001	0.20998593	15	1.08644661	15	15	1.98732493	4.44198847	15	15	15	1.67943654	-2.08609946	1.98981751	15	-0.612079140000001	15	-0.34334248	15	2.46583782	1.3184465	-0.377056290000001	0.72406836	15	5.21133593	1.77286371	15	5.11041127	2.84442239	5.10719057	15	0.39935447	4.19062159	1.79572474	15	3.91495065	-1.77286371	15
shLuc_042	4.366985655	2.317618945	11.248859575	3.792885965	1.520645125	2.330907225	15	3.942938905	2.715606575	7.021251525	0.201812325000001	1.093658355	15	3.308858795	15	4.259350435	5.395693585	2.827543185	15	15	3.599278215	2.799073865	-1.446094195	2.514945415	1.799336975	-0.908106825000001	7.174646445	1.155160725	15	1.796801415	2.309208105	0.0686738350000002	1.223018875	15	6.210547085	2.374331765	15	5.358420535	5.043654515	3.864842435	7.714574685	1.001337835	4.921570145	0.993141444999999	15	2.884676765	-2.374331765	15
shLuc_043	3.644031985	0.194255725000001	15	4.089435445	1.606407675	3.362745555	15	2.949495005	4.586954115	5.485115255	-1.640516875	0.934033505000002	15	4.631476105	3.634897405	15	4.043262665	15	15	15	15	1.244943105	-1.794085885	15	-1.686229065	-0.826859364999999	15	1.244734315	15	0.547185415000001	1.526219715	-1.565682065	-0.505516564999999	15	0.399237995	1.731049855	15	15	0.339684015	1.773375635	15	0.596811925000001	5.446643575	1.296589575	15	2.714772495	-1.731049855	15
shLuc_044	4.363879595	2.577881235	15	3.210979115	1.933206935	15	15	2.881977375	2.598810725	15	-0.704291475	0.245369495	3.847893405	2.160529415	15	15	5.359821295	15	15	15	4.383604635	2.718355655	-0.127597764999999	15	2.602596725	0.156280855	15	0.102965955	15	-0.138302545	1.735766325	1.181580465	1.327222045	15	2.370333175	2.263975065	15	15	2.573935285	4.704097215	15	0.669028895	4.002211785	1.801025305	15	5.643465745	-2.263975065	15
shLuc_045	5.467796715	2.805355185	3.529959425	4.207023165	2.619510365	2.898549245	15	4.237427885	2.919695615	7.613295565	0.622288954999998	1.008808575	15	4.247580255	15	15	1.598778785	5.267188685	15	15	5.752387075	2.047562715	-0.511699135000001	3.636999595	2.972855365	0.236127934999999	15	0.498665844999998	5.489409625	0.892477954999999	2.833104525	1.573118175	2.051814335	15	4.984827795	2.943983085	15	15	2.773433055	4.000391555	15	2.772663345	6.635801045	2.484875555	15	4.696582715	-2.943983085	15
shLuc_046	3.23243517	0.0106931499999998	15	4.06955745	-0.12916212	3.25961607	15	4.02032342	0.989491579999999	15	-2.44946473	-0.694992389999999	3.1081591	1.23239971	3.27977037	15	0.2251966	1.73511957	4.65648246	15	15	0.437751710000001	-2.7114063	3.39935328	0.115204	1.72492969	15	-1.21882424	4.62549782	0.69901861	0.56811944	-1.84610022	-0.10116466	15	15	2.4546231	15	15	1.20438585	3.8519157	6.2866601	-0.0110435599999992	5.78195295	2.3817594	15	3.54814605	-2.4546231	5.42612703
shLuc_047	3.740791005	2.403895685	4.447251765	3.757339645	0.699838924999998	3.408783715	15	3.726629175	1.581722175	6.213614325	-0.468440445000001	0.112925765	15	15	15	15	15	3.365045575	15	15	15	2.636028435	-1.480479885	1.819460365	7.385920025	0.241180795	15	-0.345785865000002	15	1.305279485	1.583604675	-0.121283685000002	2.604868575	15	3.944361505	2.535126735	15	15	4.146938765	4.356927705	15	0.883141934999998	6.133593225	1.497313815	15	3.509475215	-2.535126735	15
shLuc_048	3.553054245	4.005148415	2.984076945	2.540249365	0.0307609150000001	0.974564834999999	15	4.383433395	1.798637085	15	1.418027365	0.297749085000001	15	2.016323695	15	15	4.563340295	3.452061935	15	15	15	1.429308065	-0.772252074999999	3.686063205	1.625301195	-1.301829065	15	-0.00854962499999878	15	0.264905365000001	1.061411785	-0.714079374999999	0.507709015	15	15	1.599895165	15	15	4.086072865	3.103413685	15	-0.298880024999999	5.079795205	2.234853035	15	3.569618415	-1.599895165	15
shLuc_049	3.23425263	0.774385520000001	5.79627419	15	3.04969287	3.24378489	15	2.91977655	1.76831551	15	-0.32289291	-0.892758519999999	15	0.98635509	4.22381269	5.61926836	1.09937745	15	4.97748794	15	4.13605243	0.99714086	-2.59218695	1.65835869	4.00422084	-1.59525793	15	-0.206069789999999	15	1.12997368	1.71737021	-0.381063319999999	-0.0314535300000003	15	5.55257926	2.70813311	15	5.13154795	1.395053	2.8776833	15	0.939562650000001	3.64153828	1.06964032	15	2.14899038	-2.70813311	15
shLuc_050	5.09109093	1.98902652	6.93833865	3.0184795	3.54417991	3.49894056	15	3.91830139	2.90982052	15	0.451452869999999	-0.644857430000002	15	1.59319423	2.07542753	15	4.69518679	15	15	15	15	2.05224838	-1.49967147	4.26529219	3.95435806	0.398759729999998	6.33587995	3.67622623	4.42315375	3.05887845	15	1.00726317	2.37781527	15	5.59258946	3.20285256	15	15	2.55638014	4.78034002	15	4.02106642	3.89609893	3.61023076	15	2.96533688	-3.20285256	15
shLuc_051	4.21844075	15	15	3.50784765	1.60919485	3.28470792	15	2.54921834	3.36667347	5.8164039	-0.78410098	0.714210849999999	15	2.57526406	15	15	3.94108962	15	15	15	15	2.05800433	-0.647809110000001	1.78340054	15	-0.110468280000001	15	-0.61899337	15	0.476229309999999	2.7208532	-0.681778960000001	2.1069224	15	3.02616772	1.81298054	15	4.15670327	4.08194726	4.04133983	15	-0.0923533800000005	2.72086245	2.47756861	15	2.84747369	-1.81298054	15
shLuc_052	5.11035024	4.06159437	6.26728765	3.55925683	3.03035029	15	15	3.18930002	2.60724393	15	1.22093188	0.704099230000001	15	3.22722375	15	5.84007334	3.91575592	2.71619193	5.47951628	15	15	3.19504259	-0.529055899999999	3.4768597	3.37856981	0.99244539	15	0.77934694	15	2.25452157	4.92533104	0.77592845	2.05104465	15	4.10998037	2.48632835	15	5.6381748	4.25210285	3.79463941	15	3.60751006	4.52681678	7.24972904	15	3.18400846	-2.48632835	15
shLuc_054	3.358244375	1.435337635	15	2.567137975	1.052209715	0.931249384999997	15	15	1.188010045	15	-0.505729135000001	0.729791374999998	3.694457295	4.000662235	15	15	2.839410355	1.981761395	15	15	3.240031925	1.296832325	-2.631432515	0.966429014999999	2.997059005	-0.606533335000002	15	-1.053487825	15	0.112629254999998	0.743672244999999	-0.847151735000001	0.297485694999999	15	0.477770024999998	2.437621385	15	15	2.344249895	5.055079185	15	0.377796284999999	4.220441785	0.0774553449999988	15	3.193613005	-2.437621385	15
shLuc_055	3.53254464	-0.149292490000001	15	2.29826879	0.572535760000001	2.11147525	15	2.55181361	1.17016989	15	-1.78103665	-0.29748232	3.29866208	3.41609315	15	15	0.0620664299999998	15	15	15	15	0.592395310000001	-1.91503361	2.78275852	-1.34300698	-1.07832405	15	-1.07945776	15	-0.905164859999999	1.17744455	-1.00918955	-0.401960089999999	15	2.33400389	1.96521407	15	15	1.62779144	3.91228385	15	-0.00891455000000008	3.49754489	2.2695809	15	4.19332108	-1.96521407	15
shLuc_056	4.12412968	4.66544985	15	3.06399614	2.17710865	2.92534593	15	3.49278691	2.46514082	15	0.118415519999999	0.54672978	15	0.884469750000001	2.49293989	15	3.06880081	15	15	15	3.31593151	2.85878667	-2.36953014	3.04010113	15	-0.479278710000001	15	1.6277217	15	1.11779808	2.18466003	-0.358917050000001	1.49378848	15	2.22425884	2.39953126	15	4.341045	3.5403894	4.78373453	15	0.790103439999999	9.83927458	2.32844355	15	5.24741732	-2.39953126	15
shLuc_057	5.01867898	2.04969413	15	4.1174193	2.25854531	4.90336928	15	5.51664609	1.84280054	6.07903868	2.84461596	-0.55093186	15	2.98370285	5.5587345	15	3.91146338	12.13717459	15	15	3.62257698	3.11207255	-1.25544052	4.33155497	2.852822	0.188158869999999	15	0.773743789999999	15	1.71679521	2.77369881	0.582776959999999	1.23157296	15	4.08717304	2.69124454	15	15	7.75035499	3.38018221	15	1.86350359	4.04676691	0.964048629999999	15	4.39210601	-2.69124454	15
shLuc_058	4.51855337	2.47103088	15	4.12451193	2.50575968	2.08947372	15	5.6912987	2.92920381	15	-0.588821959999999	2.73749016	15	3.13378962	5.01178624	15	1.78945191	3.29695366	15	15	15	2.81353262	-1.50499723	1.74873574	3.09176357	-0.811162629999998	15	0.2383746	15	1.42215803	2.93906002	0.551073000000001	1.94653919	9.08846193	5.2307001	3.00323705	15	15	2.90146526	4.77523071	15	0.18273325	6.17320516	3.00440593	15	2.63586261	-3.00323705	15
shLuc_059	2.993765	15	15	3.75956966	1.79795141	3.17994331	15	2.8893739	1.99208798	4.78555448	-0.78807789	-0.368645730000001	4.20316238	2.6038382	15	15	15	2.71893609	15	15	3.2350581	1.70493323	-1.89975835	2.92447791	3.06647785	0.880859040000001	15	-0.706401370000002	15	0.256226269999999	1.32905797	-1.25898729	0.80519464	15	1.89043348	2.61618855	15	15	2.88347399	5.02172226	15	0.784701699999999	5.73381251	1.40929094	15	1.9765002	-2.61618855	15
shLuc_060	3.38438976	0.957842449999999	5.38028588	2.30806039	0.72353412	4.78281632	15	4.49787523	1.62588296	15	0.52030193	-0.63436119	2.77279394	-0.342457420000001	5.74787851	15	1.14915853	3.28222847	5.55997571	15	15	1.19440176	-1.58413132	1.36970334	0.11959998	-0.73167771	15	-0.0676671500000001	4.05924902	1.65128348	2.86659489	-1.50885706	0.1429308	15	2.93207418	2.93719392	15	15	2.98487698	3.34752727	15	0.74946051	3.66467034	-0.58854417	15	5.25384088	-2.93719392	5.71651911
shLuc_061	4.556814995	2.575238165	4.697349265	4.194845835	1.163041305	3.194799935	15	3.649476735	2.852944675	7.575459155	-0.103229025000001	0.356843914999999	15	2.756193265	15	15	1.646203825	2.267851385	15	15	15	3.407478095	-0.581875765000001	1.605625455	1.821544045	-0.763698755	7.169261845	-0.143063385000001	5.301199185	1.695403445	2.660074085	0.586998784999999	0.364665534999999	7.513547315	5.651273375	1.812138225	15	15	3.221655305	4.467027655	15	0.539967464999998	5.415862215	6.254245215	15	4.380617095	-1.812138225	15
shLuc_062	3.2061257	4.58112953	15	2.52727622	0.541696069999999	2.73271514	15	2.3829217	1.66479109	6.16067074	-1.14092381	-1.18562028	15	1.88053096	3.79292913	15	6.58955931	2.32652685	15	15	6.78356612	1.16285226	-2.35111354	1.1835128	4.19551105	-0.577507460000001	15	-0.686988480000002	15	-0.255083970000001	1.3003217	-0.764444750000001	0.698462529999999	15	3.97284808	2.5696817	15	15	2.53750724	4.33904198	7.54682107	0.0468190499999981	2.91555543	0.583311149999998	15	1.57455637	-2.5696817	15
shLuc_063	4.01773663	3.17168819	15	3.42328501	1.23817191	2.33499782	15	2.04877672	0.90158274	15	-0.908336199999999	0.42576481	15	2.1586315	5.02401536	15	4.34305856	15	4.24363052	15	15	1.67392061	-0.842142709999999	2.36147117	1.53989748	-0.149411019999999	15	0.64969209	15	0.0631135500000006	0.862039490000003	0.217724610000001	2.49236568	15	3.3031114	1.26362522	15	3.31813866	6.27395403	6.07959915	15	1.12241843	4.42971216	1.08523658	15	3.02253222	-1.26362522	15
shLuc_064	2.29465015	0.70175867	15	1.90699848	-0.20150069	2.3215249	15	15	0.8622157	15	-0.307385199999999	-1.6364666	15	2.65781836	2.13340653	15	1.00182311	15	15	15	15	0.287869220000001	-3.89698204	2.01773391	0.0350053599999995	-1.64829959	15	-1.37490024	15	-0.54825791	15	-1.98446841	0.724242660000002	5.73044063	0.0966951700000003	2.60380959	15	15	1.6655634	2.93693965	15	0.19516643	3.01391514	15	15	1.83472977	-2.60380959	15
shLuc_065	4.565025975	1.333861045	15	15	0.716819745	4.188965565	15	4.762169715	2.160791975	6.896151805	0.176453965	0.0193205750000001	4.408336765	15	4.254374455	15	0.427401575000001	3.375538245	15	15	15	0.571161895000001	-1.090690525	1.464247385	0.317842195000001	-0.439405575	15	0.0213578549999998	15	1.622701695	2.424982655	-1.684055845	-0.0869899749999998	15	1.340783245	2.373002195	15	15	2.089903065	4.801404185	15	1.165109015	4.818146055	0.675054505	15	3.158935155	-2.373002195	3.214247955
shLuc_066	3.45916729	2.57624154	6.41613869	4.14530934	2.02858258	3.09844415	15	3.65392221	2.34620163	8.12899158	-1.41062115	-0.174464529999998	3.5235733	2.52916423	15	15	2.10954614	1.84867706	15	15	4.13365553	1.69830616	-1.5237305	3.1195887	0.835482780000001	0.912188730000002	15	-0.434868789999998	15	1.62441162	2.11332466	-1.39324518	0.399458820000001	15	0.953076770000003	2.73499881	15	15	1.55046779	4.92160495	15	0.641863400000002	3.74056807	2.68068948	15	3.54636475	-2.73499881	6.08116234
shLuc_067	3.74899793	2.34405362	15	3.36785462	1.80806744	15	15	3.40451611	1.91560181	5.96795949	0.616901500000001	0.501798260000001	15	2.9839263	5.003415	15	1.49496585	4.09398639	15	15	4.03517447	3.21056484	-1.07849075	3.51910067	2.23853234	-1.00372308	15	0.518356030000001	15	0.942208330000001	2.7932799	0.373372970000002	1.14813982	8.63061248	5.09102207	1.89851063	15	4.53301161	3.6750709	3.91105006	15	0.489098430000002	4.44976032	2.13928127	15	2.41663049	-1.89851063	15
shLuc_068	3.931288155	1.987887195	15	2.649460165	-0.344584385000001	15	15	2.589674025	2.626407565	6.200398275	-2.038952325	1.773327385	15	3.130620055	3.694567155	15	3.271102695	15	15	15	15	2.920241115	-1.115650165	15	15	-0.676587695	15	-0.929063135000002	15	0.590397415	0.835341335000001	-0.00223852500000099	0.651532054999999	15	0.760771425	2.982707315	15	15	3.080099775	6.149697265	15	0.710399914999998	3.971484325	0.656044794999998	15	2.815039615	-2.982707315	15
shLuc_069	3.932857285	2.485328755	15	3.906786225	1.331883665	2.511435585	15	3.105102155	1.922252265	6.924206995	-1.847430055	-0.205813704999999	2.965146535	-0.0320408249999993	15	15	0.956458155000002	15	10.820156125	15	15	2.199688485	-1.062358125	2.818440295	2.441956625	-0.870749164999999	15	-0.719823294999999	15	0.255051825000001	1.830544395	-0.566680275	0.414882675000001	15	2.988541065	1.934783875	15	15	1.809559575	5.174177095	15	0.747119875000001	3.846336455	1.300404375	15	3.388611035	-1.934783875	2.975787155
shLuc_070	4.29599798	2.2842953	15	2.43013291	0.61729935	2.67397939	15	3.77407058	2.02180904	7.58166058	-0.82178702	0.523021540000002	3.10466733	4.81583603	15	15	0.802523700000002	15	15	15	15	2.56019502	-0.659084909999999	3.92778911	2.42390624	-0.184816889999999	15	-0.67341834	15	0.36804787	2.2395287	-0.429074349999999	0.602930620000002	15	1.06820069	2.48198632	15	15	6.86838839	5.96030588	15	0.573090530000002	4.51852977	1.59121833	15	4.46086155	-2.48198632	10.33526952
shLuc_071	3.65150057	1.37807001	15	4.24126746	0.706036000000001	1.65815893	15	2.01427105	1.58101624	5.70170569	0.5614451	-0.595081779999999	15	1.75184166	15	15	1.28880821	15	15	15	15	2.03959825	-2.64825019	1.98203468	15	-1.30075862	15	0.34809409	15	1.41113837	2.3464417	-1.41871048	0.464431040000001	15	2.4104611	2.49399945	15	15	2.40978599	3.59890172	15	0.24408802	4.72633741	2.87391353	15	3.06987348	-2.49399945	15
shLuc_072	3.92840116	2.24273261	5.97762886	3.91689001	1.11517475	4.151541	15	5.2033588	2.25680968	6.57017348	-0.8757381	0.0323066100000009	4.14982847	0.69242644	15	15	1.15751533	15	15	15	15	1.18097309	-1.37423714	4.3592057	1.37908808	0.2614275	15	-1.11382864	15	0.32303909	2.80903416	-0.48013053	0.12301937	15	3.2612864	1.76489082	15	15	2.80779814	4.24269495	15	0.419286380000001	4.5007285	1.42980675	15	2.53905467	-1.76489082	15
shLuc_073	3.612453775	4.079343705	15	4.431234625	0.577321835000001	2.113724145	15	3.850532425	2.904189535	15	-0.239723164999999	1.683089285	15	1.831832325	15	15	1.772699055	3.567009375	5.200519965	15	15	2.925497435	-0.550735274999999	1.997714935	1.544703895	-0.786627274999999	15	1.412136345	15	1.417657145	1.133456415	-0.475043285	1.110735745	7.806745985	4.661785185	2.224045375	15	5.430016195	3.914239295	3.202529635	15	0.473853875	7.298967295	15	15	2.787871865	-2.224045375	15
shLuc_074	3.12515177	1.50967964	15	4.43270909	1.30446111	2.93639805	15	4.76794649	2.19569969	6.32593106	-1.19152765	-1.61237067	15	2.45315497	15	15	1.5936035	2.12336199	15	15	3.55890688	1.79776366	-2.28129749	1.24518383	1.98051271	-0.504248260000001	15	0.178489190000001	15	3.17330112	1.40674593	-1.05040632	0.285922859999999	15	1.95234172	2.40400816	15	15	1.78317559	5.03591348	15	0.892434479999999	2.9222415	0.307288209999999	15	2.76052946	-2.40400816	15
shLuc_075	4.425135695	2.528424635	15	2.995066965	1.032827295	2.875037885	15	2.707667315	3.425202125	5.766719825	0.0415544650000008	0.944993405	15	2.732216055	15	15	15	2.903443295	15	15	15	2.287925075	-1.711140595	1.595273485	2.712772285	-0.655217234999999	15	0.439482535000002	15	2.209726155	2.367891245	-0.753966934999999	1.544949085	15	5.710586775	2.027124135	15	15	4.561606915	4.466147085	15	1.291185335	4.408339985	1.842013055	15	3.414665675	-2.027124135	15
shLuc_076	4.91631031	4.40959929	15	5.44690586	0.737516410000001	3.53910718	15	3.48901867	2.36103949	7.57696408	0.44894229	-0.0579512299999987	15	2.31629119	3.6399632	15	5.65068053	4.42412149	15	15	15	2.32370517	-0.00870213999999869	2.73448716	15	0.236145910000001	15	-0.34141601	4.88781888	0.498263140000001	2.15365982	-0.380281519999999	2.81014596	15	3.73411812	2.13251993	15	5.3960872	4.45989811	5.03635814	15	0.22948375	5.72353338	3.85917002	15	3.12968411	-2.13251993	15
shLuc_077	4.340601265	1.892954045	15	3.593280935	1.382348025	1.596050055	15	2.174894585	2.344958655	15	-1.220050605	0.399086964999999	15	2.306610655	15	15	1.082041625	3.193130065	5.721737165	15	4.726257675	2.295158745	-2.039900725	1.566057425	3.713449975	-1.471668445	15	-0.384874045000002	15	1.196159075	1.028573335	-1.140015625	0.975622934999999	15	4.362053325	1.853536225	15	4.682298275	3.778926275	3.905629695	15	0.0659650549999977	3.872864335	2.779578075	15	3.519032865	-1.853536225	15
